SensorNo,SensorSelfNo,Model,MeasuringDate,Temp,Measurement,Deviation,Unit,StrainFre,ComFre,Type,┤ж└э║єx,┤ж└э║єy,╒ц╩╡╬╗╥╞
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 20:05,18.6,3.12,3.98,бл,654.9,833.5,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 18:04,18.5,3.13,3.98,бл,655.9,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 16:04,18.5,3.13,3.98,бл,656,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 14:04,18.5,3.13,3.98,бл,656.5,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 12:04,18.5,3.13,3.98,бл,656.9,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 10:04,18.5,3.13,3.97,бл,656.3,832.6,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 8:04,18.5,3.13,3.98,бл,655.4,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 6:04,18.5,3.13,3.98,бл,656.8,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 4:04,18.5,3.13,3.98,бл,657,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 2:04,18.5,3.13,3.98,бл,655.8,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/26 0:04,18.5,3.13,3.98,бл,655.3,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 22:04,18.5,3.13,3.98,бл,655.6,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 20:04,18.5,3.13,3.98,бл,655.5,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 18:04,18.5,3.13,3.97,бл,656.1,832.6,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 16:04,18.5,3.13,3.97,бл,655.9,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 14:04,18.5,3.13,3.98,бл,655.5,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 12:04,18.5,3.13,3.98,бл,656.1,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 10:04,18.5,3.13,3.98,бл,655.6,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 8:04,18.5,3.13,3.97,бл,656.1,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 6:04,18.5,3.13,3.98,бл,656.9,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 4:04,18.4,3.13,3.98,бл,655.6,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 2:04,18.5,3.13,3.97,бл,655.7,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/25 0:04,18.4,3.13,3.97,бл,656.5,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 22:04,18.5,3.13,3.98,бл,656.2,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 20:04,18.5,3.13,3.98,бл,657.3,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 18:04,18.5,3.13,3.97,бл,655.7,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 16:04,18.5,3.13,3.98,бл,655.8,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 14:04,18.5,3.13,3.98,бл,656.7,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 12:04,18.5,3.13,3.98,бл,656.8,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 10:04,18.5,3.13,3.98,бл,655.7,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 8:04,18.5,3.13,3.98,бл,656.6,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 6:04,18.5,3.13,3.97,бл,655.9,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 4:04,18.6,3.13,3.98,бл,656.1,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 2:04,18.5,3.13,3.98,бл,655.7,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/24 0:04,18.5,3.13,3.98,бл,655.4,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 22:04,18.5,3.13,3.98,бл,655.4,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 20:04,18.5,3.13,3.98,бл,655.7,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 18:04,18.5,3.13,3.97,бл,656.2,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 16:04,18.5,3.13,3.98,бл,656,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 14:04,18.5,3.12,3.98,бл,655.2,833.1,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 12:04,18.5,3.12,3.98,бл,654.9,833.3,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 10:04,18.5,3.13,3.98,бл,657.2,833.7,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 8:04,18.5,3.13,3.98,бл,656.6,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 6:04,18.5,3.13,3.98,бл,656.8,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 4:04,18.5,3.13,3.98,бл,656.8,833.7,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 2:04,18.5,3.13,3.98,бл,657,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/23 0:04,18.5,3.13,3.98,бл,655.7,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 22:04,18.5,3.13,3.98,бл,657.2,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 20:04,18.5,3.13,3.97,бл,655.6,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 18:04,18.5,3.13,3.98,бл,655.9,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 16:04,18.5,3.13,3.98,бл,655.5,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 14:04,18.5,3.12,3.98,бл,655.2,833.1,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 12:04,18.5,3.13,3.98,бл,655.8,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 10:04,18.5,3.13,3.98,бл,655.8,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 8:04,18.5,3.13,3.98,бл,655.8,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 6:04,18.5,3.13,3.98,бл,657.2,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 4:04,18.5,3.12,3.98,бл,655.1,833.1,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 2:04,18.5,3.13,3.97,бл,656.3,832.4,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/22 0:04,18.5,3.13,3.98,бл,655.8,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 22:04,18.5,3.13,3.98,бл,655.4,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 20:04,18.5,3.13,3.97,бл,655.5,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 18:04,18.5,3.13,3.98,бл,656.9,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 16:04,18.5,3.13,3.97,бл,656.2,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 14:04,18.5,3.13,3.98,бл,656.9,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 12:04,18.5,3.13,3.97,бл,656.3,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 10:04,18.5,3.13,3.98,бл,655.6,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 8:04,18.5,3.13,3.98,бл,656.9,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 6:04,18.5,3.13,3.97,бл,657,832.6,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 4:04,18.5,3.14,3.98,бл,657.4,833.7,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 2:04,18.5,3.13,3.98,бл,655.9,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/21 0:04,18.5,3.13,3.98,бл,655.6,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 22:04,18.5,3.13,3.98,бл,655.7,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 20:04,18.5,3.13,3.97,бл,656,832.4,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 18:04,18.5,3.13,3.97,бл,655.3,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 16:04,18.5,3.13,3.97,бл,655.4,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 14:04,18.5,3.13,3.97,бл,656.5,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 12:04,18.5,3.13,3.98,бл,657.1,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 10:04,18.5,3.13,3.97,бл,655.4,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 8:04,18.5,3.13,3.98,бл,655.9,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 6:04,18.5,3.13,3.98,бл,655.9,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 4:04,18.5,3.13,3.98,бл,656.2,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 2:04,18.5,3.14,3.98,бл,657.5,833.9,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/20 0:04,18.5,3.13,3.98,бл,655.6,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 22:04,18.5,3.13,3.97,бл,656,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 20:04,18.5,3.13,3.97,бл,656.3,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 18:04,18.5,3.13,3.98,бл,655.9,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 16:04,18.5,3.13,3.98,бл,657,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 14:04,18.5,3.13,3.98,бл,655.6,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 12:04,18.5,3.13,3.98,бл,656,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 10:04,18.5,3.13,3.97,бл,656.9,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 8:04,18.5,3.13,3.98,бл,655.7,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 6:04,18.5,3.13,3.98,бл,657.2,833.8,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 4:04,18.5,3.13,3.98,бл,656.6,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 2:04,18.5,3.13,3.98,бл,655.6,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/19 0:04,18.5,3.14,3.98,бл,657.4,833.4,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 22:04,18.5,3.12,3.98,бл,655.2,833.1,9,0,-268.8366902,268.8366902
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 20:04,18.5,3.13,3.97,бл,656.2,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 18:04,18.5,3.13,3.97,бл,656.7,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 16:04,18.5,3.13,3.98,бл,656.4,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 14:04,18.5,3.13,3.97,бл,656.1,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 12:04,18.5,3.13,3.98,бл,655.7,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 10:04,18.5,3.13,3.97,бл,656.4,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 8:04,18.5,3.13,3.97,бл,656.4,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 6:04,18.5,3.13,3.98,бл,656,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 4:04,18.5,3.13,3.98,бл,656.5,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 2:04,18.5,3.13,3.97,бл,656.8,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/18 0:04,18.5,3.13,3.98,бл,655.8,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 22:04,18.5,3.13,3.97,бл,656.1,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 20:04,18.5,3.13,3.97,бл,656.2,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 18:04,18.5,3.13,3.98,бл,657,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 16:04,18.5,3.13,3.98,бл,655.9,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 14:04,18.5,3.13,3.98,бл,656.4,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 12:04,18.5,3.13,3.98,бл,657.3,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 10:04,18.5,3.13,3.97,бл,656.5,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 8:04,18.5,3.13,3.98,бл,655.5,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 6:04,18.5,3.13,3.98,бл,657,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 4:04,18.5,3.13,3.97,бл,656.3,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 2:04,18.5,3.13,3.98,бл,656.9,833.7,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/17 0:04,18.5,3.13,3.98,бл,655.6,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 22:04,18.5,3.13,3.98,бл,655.9,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 20:04,18.5,3.14,3.98,бл,657.6,833.1,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 18:04,18.5,3.13,3.98,бл,656.7,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 16:04,18.5,3.13,3.97,бл,656.4,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 14:04,18.5,3.13,3.97,бл,656.6,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 12:04,18.5,3.13,3.98,бл,656.4,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 10:04,18.5,3.13,3.97,бл,656.5,832.6,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 8:04,18.5,3.13,3.98,бл,656.1,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 6:04,18.5,3.13,3.98,бл,657.1,833.7,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 4:04,18.5,3.13,3.98,бл,657,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 2:04,18.5,3.13,3.98,бл,656.2,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/16 0:04,18.5,3.13,3.98,бл,656.1,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 22:04,18.5,3.13,3.98,бл,655.8,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 20:04,18.5,3.13,3.98,бл,656.2,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 18:04,18.5,3.13,3.97,бл,655.8,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 16:04,18.5,3.13,3.98,бл,656.1,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 14:04,18.5,3.13,3.98,бл,657.2,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 12:04,18.4,3.13,3.98,бл,655.7,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 10:04,18.5,3.13,3.98,бл,656.9,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 8:04,18.5,3.13,3.98,бл,656.1,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 6:04,18.5,3.13,3.98,бл,655.9,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 4:04,18.5,3.13,3.98,бл,655.9,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 2:04,18.5,3.13,3.97,бл,656.7,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/15 0:04,18.5,3.13,3.98,бл,657.3,833.6,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 22:04,18.5,3.14,3.98,бл,657.5,833.6,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 20:04,18.5,3.13,3.98,бл,656.5,833.1,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 18:04,18.5,3.13,3.97,бл,656.2,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 16:04,18.5,3.14,3.98,бл,657.4,833.2,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 14:04,18.5,3.13,3.98,бл,657.3,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 12:04,18.5,3.13,3.98,бл,657,833.7,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 10:04,18.5,3.13,3.98,бл,657,833.5,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 8:04,18.5,3.13,3.98,бл,656,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 6:04,18.5,3.13,3.98,бл,656.1,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 4:04,18.5,3.13,3.98,бл,656.4,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 2:04,18.5,3.14,3.98,бл,657.5,833.3,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/14 0:04,18.5,3.13,3.98,бл,657.3,833,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 22:04,18.5,3.13,3.97,бл,655.9,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 20:04,18.5,3.13,3.98,бл,655.8,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 18:04,18.4,3.13,3.97,бл,655.7,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 16:04,18.5,3.13,3.97,бл,656.9,832.6,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 14:04,18.5,3.14,3.98,бл,657.5,833.4,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 12:04,18.5,3.13,3.98,бл,657.1,833.4,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 10:04,18.5,3.13,3.98,бл,656.5,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 8:04,18.5,3.13,3.97,бл,656.1,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 6:04,18.4,3.13,3.97,бл,656.2,832.7,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 4:04,18.5,3.13,3.97,бл,656.3,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 2:04,18.5,3.13,3.98,бл,656.3,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/13 0:04,18.5,3.13,3.98,бл,655.9,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 22:04,18.5,3.13,3.97,бл,656.1,832.8,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 20:04,18.5,3.13,3.98,бл,656.1,833.3,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 18:04,18.4,3.14,3.98,бл,657.4,833.1,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 16:04,18.4,3.14,3.98,бл,657.8,833.2,9,-39.99738411,-268.8366902,271.7957997
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 14:04,18.5,3.13,3.98,бл,656.3,833.2,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 12:04,18.5,3.13,3.98,бл,657.2,832.9,9,-20.00101062,-268.8366902,269.5796848
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 10:04,18.4,3.13,3.97,бл,656.9,832.4,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 8:05,18.5,3.13,3.97,бл,656.8,832.5,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 6:04,18.5,3.13,3.97,бл,656,832.4,9,-20.00101062,-236.416459,237.2610008
28F615065442C450,CX2-8m,JC-CX-30,2021/9/12 4:04,18.5,3.13,3.98,бл,657.1,833.1,9,-20.00101062,-268.8366902,269.5796848
